,root_id,nucleus_id,volume,clf_type,cell_type,mtype,axon_length,dendrite_length,max_dend_y_path_dist_to_soma,max_dend_y_euclid_dist_to_soma,ds_num_of_incoming_synapses,ds_num_of_outgoing_synapses,ds_incoming_syn_mean_weight,ds_outgoing_syn_mean_weight,ds_incoming_syn_sum_weight,ds_outgoing_syn_sum_weight,ds_incoming_syn_std_weight,ds_outgoing_syn_std_weight,num_of_incoming_synapses,num_of_outgoing_synapses,num_of_incoming_neurons,num_of_outgoing_neurons,num_of_ex_incoming_synapses,num_of_ex_outgoing_synapses,num_of_inh_incoming_synapses,num_of_inh_outgoing_synapses,incoming_syn_mean_weight,incoming_syn_sum_weight,incoming_syn_std_weight,outgoing_syn_mean_weight,outgoing_syn_sum_weight,outgoing_syn_std_weight,ex_incoming_syn_mean_weight,ex_incoming_syn_sum_weight,ex_incoming_syn_std_weight,ex_outgoing_syn_mean_weight,ex_outgoing_syn_sum_weight,ex_outgoing_syn_std_weight,inh_incoming_syn_mean_weight,inh_incoming_syn_sum_weight,inh_incoming_syn_std_weight,inh_outgoing_syn_mean_weight,inh_outgoing_syn_sum_weight,inh_outgoing_syn_std_weight
191,864691135339516390,262678,323.84172032,I,MC,DTC,16461.912109375,3456.381103515625,220.97171765565872,183.28268247556008,8193,9032,4990.355181252288,3488.017714791851,40885980,31503776,3523.3346951993544,2817.123094463297,412,1674,243,508,324,1580,88,94,5658.466019417476,2331288,3914.556639740767,3533.1541218637994,5914500,2836.920344872599,6091.283950617284,1973576,3900.4861084658423,3511.711392405063,5548504.0,2786.615746606859,4064.909090909091,357712.0,3535.4588606532957,3893.574468085106,365996.0,3558.8538541351772
192,864691135339530726,262655,318.10289664,E,4P,L4a,3663.938720703125,2522.704833984375,310.60947930812836,277.82435510798996,2251,477,7954.674366948023,6232.7714884696015,17905972,2973032,7991.277303642941,5389.030194019997,74,75,38,55,11,39,63,36,4012.7027027027025,296940,2999.363417729555,5968.64,447648,5646.269160286286,5285.454545454545,58140,4134.160052397945,7235.897435897436,282200.0,7159.779368448808,3790.4761904761904,238800.0,2692.680300706725,4595.777777777777,165448.0,2694.1744469535165
193,864691135339600102,298772,337.78958336,E,5P-IT,L4a,7554.63818359375,2911.67724609375,372.01070711016655,333.88934017312124,2529,633,6933.202056148675,6725.263823064771,17534068,4257092,6955.951534591179,7372.164579416659,75,56,40,43,23,39,52,17,4754.453333333333,356584,4008.4441480232977,8233.714285714286,461088,8015.376931058126,6710.086956521739,154332,5302.0150879112525,9100.51282051282,354920.0,9175.675499123769,3889.4615384615386,202252.0,2881.105346520928,6245.176470588235,106168.0,3578.843918416608
194,864691135339772902,305182,360.39032832,I,BC,PTC,19415.634765625,4289.962890625,241.63301641494036,162.12267596445122,7815,4056,5900.878822776712,4226.595660749507,46115368,17143072,3619.336527292273,3404.1188046996494,257,808,118,297,160,721,97,87,6716.23346303502,1726072,4395.794680324031,4347.811881188119,3513032,3417.7171125827567,7276.35,1164216,4299.912008111329,4198.047156726769,3026792.0,3259.7255882048726,5792.329896907217,561856.0,4396.271847737497,5588.9655172413795,486240.0,4324.053269441978
195,864691135339978214,301029,344.38414336,E,5P-IT,L5a,8431.880859375,3876.65771484375,421.4471750445664,391.7977208348911,3953,655,7876.063749051354,6186.625954198474,31134080,4052240,7818.479019384676,5739.068366473044,104,23,48,21,29,15,75,8,5545.0,576680,5900.993677730505,5381.217391304348,123768,4931.108764607935,8272.0,239888,7375.226677989235,3544.8,53172.0,3623.335980373152,4490.56,336792.0,4823.5351302822155,8824.5,70596.0,5206.963198448785
196,864691135342418629,291203,266.40515072,E,23P,L2b,3648.784423828125,2991.157958984375,229.17558109760284,108.0058904168238,1999,163,6661.410705352676,6554.7239263803685,13316160,1068420,5943.914475036526,7500.21002183513,35,25,22,23,6,18,29,7,2953.8285714285716,103384,2795.696340405213,7551.36,188784,7705.5873488268235,6036.666666666667,36220,4645.538313502776,8402.666666666666,151248.0,8673.4450415558,2316.0,67164.0,1610.8435999339836,5362.285714285715,37536.0,3457.8459733640834
197,864691135342523333,260533,230.31808,E,4P,L4b,2933.4853515625,1894.051025390625,318.51930871605873,275.14962922910235,1233,349,7247.477696674777,6155.0257879656165,8936140,2148104,6479.187473191596,6360.81389720412,57,58,33,49,13,38,44,20,3808.0701754385964,217060,3660.9414562312522,6884.758620689655,399316,7693.969638866856,4595.692307692308,59744,5055.616699574618,8032.0,305216.0,9040.878811498942,3575.3636363636365,157316.0,3094.07221437519,4705.0,94100.0,3019.685778355092
198,864691135342541509,260555,236.67441664,E,4P,L4b,5591.6044921875,1977.433837890625,259.14979895949364,229.40469778510578,1084,661,7939.5977859778595,7113.936459909229,8606524,4702312,7437.165420465005,6441.601768615718,61,63,30,50,2,35,59,28,3661.8360655737706,223372,2861.837774671258,5961.9682539682535,375604,5134.522849095238,11180.0,22360,7948.0,7037.6,246316.0,6170.657659786817,3406.9830508474574,201012.0,2084.5598770648585,4617.428571428572,129288.0,2909.8444169082727
199,864691135342591173,298953,248.65947648,E,4P,L4a,3720.13330078125,2410.550048828125,286.1220335662365,259.7455296012256,3273,359,6584.029330889092,5837.860724233983,21549528,2095792,6740.798887496162,5673.160248103166,145,40,60,36,39,25,106,15,4675.2,677904,4603.333906697593,5201.3,208052,5475.25702684358,8237.435897435897,321260,6052.563295911829,5380.16,134504.0,6261.898955939803,3364.566037735849,356644.0,3020.3203348128986,4903.2,73548.0,3801.0559094370956
200,864691135342594225,291339,365.46215936,E,23P,L2a,4130.84765625,4347.18359375,154.71356588602066,100.26772412921943,5924,388,9292.699527346387,5740.701030927835,55049952,2227392,12063.76653130647,5580.52043570292,128,34,64,26,34,22,94,12,5024.15625,643092,8555.50405298168,6080.823529411765,206748,5422.480680792142,10665.764705882353,362636,14901.818955413828,5781.636363636364,127196.0,6064.797939716275,2983.574468085106,280456.0,1916.976650483009,6629.333333333333,79552.0,3925.6997111626133
201,864691135342597809,292664,262.8747264,E,23P,L2b,2360.471923828125,2856.791259765625,190.49231088161469,144.88501413125505,2041,83,6241.346398824106,5077.060240963855,12738588,421396,5760.695134544795,4892.291811109158,68,18,46,15,26,7,42,11,3908.3529411764707,265768,2870.0443722984387,6362.888888888889,114532,5593.615694987444,5186.153846153846,134840,3263.658396673511,9229.714285714286,64608.0,7506.327953596137,3117.3333333333335,130928.0,2259.668861820104,4538.545454545455,49924.0,2604.848778149087
202,864691135342823877,269320,330.45200896,E,5P-IT,L6tall-a,3234.7080078125,3622.217529296875,529.1776887923479,480.02474053565135,2640,195,8090.587878787879,5257.476923076923,21359152,1025208,7045.965391401151,4975.895698596747,46,3,34,3,23,3,23,0,5866.608695652174,269864,7067.817926219184,2877.3333333333335,8632,1943.320411620848,9286.782608695652,213596,8610.004085019089,2877.3333333333335,8632.0,1943.320411620848,2446.4347826086955,56268.0,1542.968224364606,,0.0,
203,864691135343081925,306968,307.2663552,E,6P-CT,L6tall-b,5326.0537109375,2910.903076171875,568.3130540549755,520.2439004137932,3305,297,6967.513464447807,6568.282828282829,23027632,1950780,6772.751419602296,5354.753005034311,57,17,43,10,33,5,24,12,6481.964912280701,369472,6676.058512470269,6468.941176470588,109972,4107.20148706675,8034.30303030303,265132,7815.8785406835805,8916.8,44584.0,5321.26625531931,4347.5,104340.0,3740.037488671292,5449.0,65388.0,2926.203057433529
204,864691135343097029,309205,312.37275648,E,6P-IT,L6tall-c,1721.9310302734375,2146.694091796875,523.9591307789087,440.03889426868034,2476,191,5916.492730210016,3761.005235602094,14649236,718352,4910.201655081581,3299.780655089113,59,48,45,37,33,37,26,11,4490.372881355932,264932,4611.469451815472,3545.5833333333335,170188,2629.056832095664,5467.515151515152,180428,5677.924824297737,3210.4864864864867,118788.0,2615.6395075776727,3250.153846153846,84504.0,2141.994248579287,4672.727272727273,51400.0,2345.3107214536176
205,864691135343499441,304988,269.10687232,E,6P-CT,L6tall-a,3041.61474609375,2589.96923828125,583.3795707076788,519.7829521497431,1894,164,6632.502639915523,4210.292682926829,12561960,690488,5882.688201671216,3207.7215699674225,39,20,26,19,16,11,23,9,5053.2307692307695,197076,4225.442367747526,3756.0,75120,3246.45012282647,6420.75,102732,4993.908933641061,2425.090909090909,26676.0,2795.875971190602,4101.913043478261,94344.0,3274.123021154818,5382.666666666667,48444.0,3009.313542986174
206,864691135346598047,255121,229.52984576,E,23P,L2b,2938.77294921875,2567.469970703125,162.7047377228737,80.89726268610872,2232,149,6159.818996415771,5749.879194630873,13748716,856732,6265.8712698319205,5796.332588399233,35,20,21,17,12,7,23,13,3190.5142857142855,111668,5701.9242134134165,5047.0,100940,3916.701035310201,6331.0,75972,8841.824868204527,5669.714285714285,39688.0,4296.937305114147,1552.0,35696.0,925.0831219996912,4711.692307692308,61252.0,3652.0724439822757
207,864691135346954143,298796,340.43363328,I,MC,DTC,21918.7734375,2739.22509765625,173.63876050710678,145.76285055068416,8539,11051,5965.5182105632975,2850.759569269749,50939560,31503744,4082.0455941891178,2611.4829038024295,598,2126,245,519,488,1934,110,192,6455.658862876254,3860484,4503.278902487832,2711.3640639698965,5764360,2054.6591970215436,6620.713114754099,3230908,4254.550934634792,2609.635987590486,5047036.0,1892.3711590998194,5723.418181818181,629576.0,5411.6810988853595,3736.0625,717324.0,3085.391749210098
208,864691135346975135,303169,265.90593024000003,E,5P-IT,L5b,9031.970703125,2202.474609375,459.9327915161848,425.33088076182617,1798,952,6498.894327030033,7675.117647058823,11685012,7306712,5875.668785067306,6980.887836526179,59,35,33,29,15,14,44,21,4545.4915254237285,268184,4188.895855379592,5914.742857142857,207016,3599.7242778766677,7477.066666666667,112156,6012.6001859058915,8228.857142857143,115204.0,4156.491426623161,3546.090909090909,156028.0,2697.3656493477097,4372.0,91812.0,2031.9790025161842
209,864691135349839831,258243,345.47400704,E,23P,L3a,6689.90380859375,4684.025390625,233.43503549695015,195.69943368841265,7311,648,7840.697578990562,8971.746913580248,57323340,5813692,7587.68716731806,8503.485426875444,346,128,117,78,77,60,269,68,5467.132947976878,1891628,5829.995273569206,8021.875,1026800,8694.854655736057,9542.753246753247,734792,10197.989437897868,10263.133333333333,615788.0,11618.038046455558,4300.505576208178,1156836.0,2798.7527514454637,6044.294117647059,411012.0,3855.486316539617
210,864691135350334935,256436,344.0836608,E,23P,L2c,5401.42138671875,3893.919677734375,174.14750409126282,115.81502673306993,4183,375,8245.698302653598,6743.584,34491756,2528844,9784.039779346713,6802.148676823425,121,97,56,59,32,37,89,60,4538.280991735537,549132,5522.605704944298,6572.412371134021,637524,6977.585213924579,8532.625,273044,8454.491238943654,6966.054054054054,257744.0,10434.813358892243,3102.112359550562,276088.0,2822.3979343343635,6329.666666666667,379780.0,3377.828279958721
211,864691135350420951,269498,322.09420288,E,6P-CT,L6tall-a,2112.865234375,2623.19921875,594.7454364299774,526.7741797831701,2509,167,7088.371462734157,5812.622754491018,17784724,970708,6931.188079285767,4297.737758370298,52,16,42,11,31,5,21,11,4372.461538461538,227368,5073.948161030856,4687.0,74992,2753.587659763168,5083.096774193548,157576,6067.436740794087,3221.6,16108.0,3179.309711242363,3323.4285714285716,69792.0,2749.4155322008864,5353.090909090909,58884.0,2239.286308972955
212,864691135350542039,269591,262.7362816,E,5P-IT,L5b,12035.03515625,2357.1064453125,451.91892540454865,416.4049653924006,2023,1011,6317.623331685615,8768.909990108803,12780552,8865368,5263.6736845034975,8285.296976507894,46,47,20,41,8,27,38,20,3871.8260869565215,178104,3535.013334359869,7764.595744680851,364936,6190.5477970909,8112.0,64896,5195.312117669159,9420.888888888889,254364.0,7488.932304523015,2979.157894736842,113208.0,2205.1816791881674,5528.6,110572.0,2375.3077358523465
213,864691135350606039,311814,309.58010368,E,WM-P,L6wm,-1.0,3596.353515625,728.9896125085652,614.6562938984719,2306,25,6782.107545533391,2149.44,15639540,53736,5998.388154026861,2915.155626446039,25,3,22,3,16,2,9,1,3542.08,88552,3705.47670261196,378.6666666666667,1136,100.89378353276061,3900.5,62408,4376.299092840891,450.0,900.0,2.0,2904.8888888888887,26144.0,1859.5844484689728,236.0,236.0,0.0
214,864691135350717399,301121,322.96517632,E,5P-IT,L5b,9809.673828125,3303.7060546875,458.46250203996897,413.78694049458727,2487,817,6430.478488138319,6183.319461444308,15992600,5051772,5478.161488360942,6273.189205059349,57,39,45,36,25,21,32,18,5397.684210526316,307668,4078.1569244300795,6321.846153846154,246552,4724.602349504849,7140.64,178516,4592.13737494862,7634.476190476191,160324.0,5687.729881228015,4036.0,129152.0,2987.0205891489936,4790.444444444444,86228.0,2503.339330268499
215,864691135356320463,344535,277.40766208,E,6P-IT,L6tall-c,644.894775390625,2154.00537109375,632.3994980379939,560.741452924832,1873,45,7678.430325680726,6065.866666666667,14381700,272964,6982.157388878737,4815.517185100683,24,16,23,11,14,5,10,11,4141.166666666667,99388,4598.386598096723,6516.0,104256,4285.177942629687,4891.714285714285,68484,5350.690521906914,2236.0,11180.0,2046.272709098179,3090.4,30904.0,2962.056150716931,8461.454545454546,93076.0,3562.9802735564035
216,864691135356428751,294506,374.19188224,I,BC,PTC,25363.7109375,4508.943359375,285.11575162410736,210.53576544936922,9501,5940,5415.010209451637,3922.4949494949497,51448012,23299620,3377.707133521976,3103.038977914931,291,482,123,224,154,420,137,62,4699.4639175257735,1367544,3188.593638203452,3807.1867219917012,1835064,2887.216236418792,4767.688311688312,734224,2966.6501474989586,3551.752380952381,1491736.0,2580.936916558837,4622.773722627737,633320.0,3419.305519176384,5537.548387096775,343328.0,4030.5299006354926
217,864691135356708303,307066,377.62531328,I,Unsure I,DTC,4366.0322265625,6235.83203125,239.2078211605549,194.66595964149417,8768,827,6141.815693430657,3525.2382103990326,53851440,2915372,3890.292566678277,3031.632737404264,202,89,126,60,170,82,32,7,6119.227722772277,1236084,3877.884934085039,4667.91011235955,415444,3714.4660530601086,6464.282352941176,1098928,3943.521593141203,4541.170731707317,372376.0,3769.3260826296455,4286.125,137156.0,2884.080786728243,6152.571428571428,43068.0,2568.1597000377446
218,864691135356753871,301189,305.63909632,E,5P-IT,L4c,13057.87109375,2899.665283203125,399.290379807353,371.14122721386354,2957,1079,6147.265471761921,6817.705282669138,18177464,7356304,5458.252557203884,7269.394425692745,144,97,70,79,45,58,99,39,4326.083333333333,622956,3666.766664356124,6118.226804123711,593468,5812.225777156491,6028.177777777778,271268,3863.1644788459735,7070.413793103448,410084.0,7145.789787759239,3552.40404040404,351688.0,3295.0740336533263,4702.153846153846,183384.0,2174.7109390995056
219,864691135356839887,300982,289.18677504,E,5P-IT,L4c,8047.408203125,2276.591552734375,437.38522017002106,398.48188911503297,1595,734,6183.681504702195,8158.506811989101,9862972,5988344,5272.798732086562,8433.929774308326,49,46,35,40,25,25,24,21,5123.673469387755,251060,4120.340927977382,8097.913043478261,372504,6236.899159267637,7128.96,178224,4361.498205708676,9327.52,233188.0,7577.225946848886,3034.8333333333335,72836.0,2508.893907459797,6634.0952380952385,139316.0,3593.610333498186
220,864691135359413848,262692,253.56304384,I,BPC,ITC,2774.62744140625,2682.98095703125,317.30972906947136,296.35226528416825,4298,327,3845.1800837598885,4784.28134556575,16526584,1564460,3064.43420479047,4629.833835010164,128,102,103,58,79,21,49,81,3502.625,448336,2642.9576442642815,5034.941176470588,513564,4917.690161646172,3382.9367088607596,267252,2264.162422841367,5449.523809523809,114440.0,8010.089016918409,3695.591836734694,181084.0,3149.876757669225,4927.456790123457,399124.0,3709.8429637970044
221,864691135360300632,304994,301.9423744,E,6P-IT,L6short-a,7784.220703125,3087.8408203125,472.93759056180716,434.8689780683113,1822,664,7950.392974753018,9423.409638554216,14485616,6257144,8436.172587672423,7541.549407031839,33,51,14,43,10,33,23,18,3453.6969696969695,113972,3460.339031251553,10457.882352941177,533352,8255.01215221504,4100.4,41004,3868.0233504982875,12424.363636363636,410004.0,9363.77289220854,3172.521739130435,72968.0,3227.0834977888812,6852.666666666667,123348.0,3499.1224931719985
222,864691135360302680,298815,267.74994944,E,4P,L4c,2820.712890625,2272.23046875,343.8634399175644,292.51410693524133,2402,221,6250.877601998334,6283.330316742082,15014608,1388616,6489.228972840658,6033.491040828653,87,31,49,22,35,15,52,16,4224.689655172414,367548,4447.329859668336,6000.129032258064,186004,7626.94290314716,5754.742857142857,201416,4230.5380971007,7184.533333333334,107768.0,10364.23922190572,3194.846153846154,166132.0,4290.536443888032,4889.75,78236.0,3074.5620724747127
223,864691135360482392,300796,286.91693568,E,5P-IT,L4c,5792.15625,2401.763916015625,397.08727918565273,349.43516897753574,1992,460,6690.748995983936,6518.278260869565,13327972,2998408,6401.3786756483305,6572.3487874153825,68,60,40,55,24,45,44,15,3966.294117647059,269708,3668.244094525911,7375.533333333334,442532,6531.088447996671,5660.166666666667,135844,4631.609436494211,7878.933333333333,354552.0,7189.000407721662,3042.3636363636365,133864.0,2583.796828232974,5865.333333333333,87980.0,3540.387825585716
224,864691135361314119,292709,293.367808,E,23P,L2c,7478.70263671875,3412.653564453125,213.35084736347198,154.6059778614827,3208,657,6304.4463840399,5651.129375951294,20224664,3712792,5997.475310078869,5708.4917191642835,100,136,56,94,33,98,67,38,3948.68,394868,3472.2879168640375,3859.0882352941176,524836,2870.134121355215,5538.30303030303,182764,4575.409797740913,3904.4897959183672,382640.0,3102.5833746790195,3165.731343283582,212104.0,2413.8426885028143,3742.0,142196.0,2153.637168288006
225,864691135361430087,264927,251.59696384,E,5P-IT,L4c,5851.61328125,2006.8082275390625,449.13061295449734,411.7889404414546,1406,394,6642.674253200569,7750.233502538071,9339600,3053592,5720.001475743623,7717.86669232515,55,31,33,25,19,10,36,21,5089.236363636363,279908,3943.857631413627,5114.451612903225,158548,3916.2472724882414,8642.736842105263,164212,4198.9153592214525,7881.2,78812.0,4808.4026620074155,3213.777777777778,115696.0,2067.872217080359,3796.9523809523807,79736.0,2499.8910162186116
226,864691135361432391,307346,270.74412544,E,6P-IT,L6tall-c,1622.101806640625,2384.822509765625,612.9620268791914,565.6140823529992,2266,179,6742.270079435128,4965.497206703911,15277984,888824,6471.711928151989,3461.57725437134,42,19,25,15,15,10,27,9,3716.6666666666665,156100,3218.723073242279,6364.0,120916,3430.408415150715,4066.4,60996,4370.136669106204,5513.6,55136.0,3956.5428141244724,3522.3703703703704,95104.0,2323.806649510081,7308.888888888889,65780.0,2398.5386497450877
227,864691135361464135,292682,324.14892032,E,23P,L2c,4177.8408203125,3524.077880859375,292.02715161442757,162.91899282560362,2929,272,8633.203141003756,6430.808823529412,25286652,1749180,8673.338182052885,7114.457917751118,74,46,44,39,18,30,56,16,5077.351351351352,375724,5032.1563709226175,7124.869565217391,327744,7841.483218750346,10318.888888888889,185740,7129.122471235611,8598.0,257940.0,9232.571198389609,3392.5714285714284,189984.0,2335.866731591317,4362.75,69804.0,2292.707446993619
228,864691135361548615,269471,257.80699136,E,5P-IT,L6short-a,4515.59423828125,2932.42822265625,459.3910105228424,431.69921466666557,2869,366,7509.193447194144,7635.879781420765,21543876,2794732,7375.3023672651725,7610.413580797918,46,28,32,18,17,7,29,21,4273.739130434783,196592,4217.429314037591,6611.142857142857,185112,4988.380826010191,6486.823529411765,110276,5530.2312283887695,6380.0,44660.0,6284.370090038573,2976.4137931034484,86316.0,2393.955916934049,6688.190476190476,140452.0,4471.0636171363885
229,864691135361689159,300965,327.71244032,E,5P-IT,L5a,10062.58203125,4100.3603515625,449.46242928504944,400.46273221263135,3693,664,7782.223666395884,6861.421686746988,28739752,4555984,7468.280653876188,7557.217136372136,91,31,62,25,34,18,57,13,4324.879120879121,393564,4931.930065623541,9169.161290322581,284244,6972.988488292262,5569.882352941177,189376,5670.984579753875,10722.444444444445,193004.0,8107.7163946331075,3582.245614035088,204188.0,4263.0581243108445,7018.461538461538,91240.0,4118.517593940523
230,864691135361780551,311867,302.55300608,E,6P-IT,L6tall-c,1293.721435546875,2801.62158203125,726.3337621539831,639.6688406589992,2716,113,7532.38438880707,4185.203539823009,20457956,472928,6422.085182923255,4098.219112812862,30,25,25,18,20,15,10,10,4197.866666666667,125936,4313.5889136026335,5502.56,137564,6416.06422710995,5010.2,100204,4976.793260725223,4084.266666666667,61264.0,7207.555364261095,2573.2,25732.0,1524.7599679949628,7630.0,76300.0,4177.090374890158
231,864691135368696313,299038,232.79386624,E,4P,L4c,3445.672119140625,2889.773681640625,267.4746758751571,253.17469074251386,3527,310,6246.378225120499,6348.593548387097,22030976,1968064,6067.685564704233,5413.005667591503,149,36,66,25,48,18,101,18,3703.9463087248323,551888,3559.544559859774,6134.333333333333,220836,4939.224804224512,5329.0,255792,5259.611487553049,7064.0,127152.0,6159.213225368607,2931.6435643564355,296096.0,1921.8252956533374,5204.666666666667,93684.0,3021.1612925422496
232,864691135369002233,305184,298.66098688,E,6P-CT,L6tall-a,4036.65966796875,3846.35205078125,603.0050111189485,534.2440069129667,2869,337,8044.559079818752,4685.60237388724,23079840,1579048,6665.290291685873,4144.573250222899,57,26,43,17,26,13,31,13,4974.245614035088,283532,3743.635761075531,3566.6153846153848,92732,2621.1553394656844,5788.461538461538,150500,4198.892209497911,2237.5384615384614,29088.0,1758.0531459274277,4291.354838709677,133032.0,3155.9101498758623,4895.692307692308,63644.0,2667.8209888225947
233,864691135369087481,309494,275.83004672,E,6P-IT,L6short-b,1865.312255859375,1507.1175537109375,164.7976452410221,118.42500302911833,1802,165,7860.965593784684,7046.230303030303,14165460,1162628,8759.89849575119,6952.643584974551,13,14,7,10,4,8,9,6,4568.615384615385,59392,2884.1742596041786,7758.0,108612,9583.568884889833,2418.0,9672,2505.7222511683135,10453.5,83628.0,11634.973818191427,5524.444444444444,49720.0,2501.163067726298,4164.0,24984.0,3347.1229436637072
234,864691135375182792,267287,279.82692352,E,5P-IT,L5b,15622.630859375,3410.87353515625,415.14385760575533,398.60126279164746,2645,1305,7461.512287334594,6341.063601532567,19735700,8275088,7701.028481109666,5817.286460126683,59,55,38,40,13,33,46,22,5086.9152542372885,300128,5882.811910631599,6462.618181818182,355444,6758.338826263337,8904.0,115752,9900.420876834556,6949.575757575758,229336.0,8039.217868750074,4008.1739130434785,184376.0,3377.230556332188,5732.181818181818,126108.0,4044.1432358902293
235,864691135375351369,296725,247.93448448,E,4P,L4b,4371.3994140625,2776.341552734375,282.00127586722374,257.95393244917744,2206,421,7448.291931097008,8281.064133016627,16430932,3486328,6696.301927014029,7881.6650403476615,102,75,57,50,28,34,74,41,4158.313725490196,424148,4653.6742872879,7909.28,593196,8234.4240074782,6967.857142857143,195100,7527.1031409086945,10753.058823529413,365604.0,11012.036508083476,3095.2432432432433,229048.0,2072.764721207251,5551.024390243902,227592.0,3347.5341087375364
236,864691135375572168,303090,342.24472064,E,5P-IT,L5b,9117.3095703125,2811.815673828125,461.27747100777924,422.66572833918275,2299,816,6920.561983471074,8608.377450980392,15910372,7024436,6003.298292290577,8358.064948363357,61,37,41,31,24,14,37,23,4789.44262295082,292156,4395.89847778992,6525.72972972973,241452,7226.434209650943,7343.666666666667,176248,5385.664789255104,8522.0,119308.0,10705.60630164001,3132.6486486486488,115908.0,2463.182299123309,5310.608695652174,122144.0,3216.118667223509
237,864691135375603400,300819,313.05056256,E,5P-IT,L5a,8939.7275390625,4249.326171875,420.53624357283115,376.147352086533,3018,466,7452.956925115971,7076.695278969957,22493024,3297740,7399.095785307765,6747.727959491224,73,34,51,23,21,10,52,24,4293.041095890411,313392,5205.636272187208,5878.35294117647,199864,5035.262770655587,7613.9047619047615,159892,7766.868793025447,5997.6,59976.0,7448.955728154116,2951.923076923077,153500.0,2725.499924827863,5828.666666666667,139888.0,3576.315360193443
238,864691135375633481,292669,356.13065216,I,BC,PTC,28844.95703125,4929.9716796875,202.19836646318436,135.35769028249274,13741,6126,4994.476675642239,4209.748612471433,68629104,25788920,3110.5322996374557,3243.995160927946,533,1156,248,340,367,1059,166,97,4117.1932457786115,2194464,2701.8145167842945,4223.851211072664,4882772,3130.2369089079402,4610.506811989101,1692056,2616.3654458831556,4231.735599622285,4481408.0,3168.6545459702184,3026.5542168674697,502408.0,2564.5589359999426,4137.773195876289,401364.0,2673.6452721599767
239,864691135375655880,301030,245.22539008,I,BPC,ITC,3621.844482421875,1815.1983642578125,128.1095134615898,106.83681824721072,1529,563,3575.997383911053,4471.595026642984,5467700,2517508,2548.761890786414,3832.4467426085466,27,69,22,47,18,22,9,47,2299.703703703704,62092,1754.480208237583,4109.275362318841,283540,4324.107145450378,2656.0,47808,1625.1583170742338,3913.2727272727275,86092.0,6172.7052429651085,1587.111111111111,14284.0,1786.2365430295959,4201.021276595745,197448.0,3096.5461575649547
240,864691135375767369,267195,290.69524992,E,5P-IT,L5b,6707.94189453125,2502.380859375,481.9455830156803,431.23285102618735,1625,532,6826.052923076923,5954.789473684211,11092336,3167948,5822.274390143616,5248.798336594297,37,32,30,28,11,16,26,16,3725.189189189189,137832,3781.830343628761,6409.875,205116,8496.705242879441,7788.727272727273,85676,4298.278663729747,8111.25,129780.0,11314.139933618462,2006.0,52156.0,1610.9487887577309,4708.5,75336.0,3254.0565068849064
241,864691135384176602,262936,218.35563008,E,5P-IT,L4a,9560.857421875,3264.82568359375,392.4844961166382,359.053720508633,2779,846,6576.116588700972,8202.955082742317,18275028,6939700,6152.124401313374,8562.420173622697,106,112,72,95,55,83,51,29,4707.207547169812,498964,4986.709412853824,8745.5,979496,9247.815110685797,6576.945454545455,361732,6063.755474256053,9736.43373493976,808124.0,10311.928925924567,2690.823529411765,137232.0,2048.4183540409554,5909.379310344828,171372.0,3885.5607895421103
242,864691135384209131,264783,314.0673536,I,BC,PTC,7350.13037109375,2772.9033203125,235.53646405041218,200.62830165432337,4731,2381,5072.438807863031,4087.9479210415793,23997708,9733404,3270.5784923628066,2904.3069161840417,145,389,96,171,94,356,51,33,5521.6,800632,3901.85227525736,4185.7892030848325,1628272,3011.71824946765,5507.36170212766,517692,3311.0133849214535,4227.595505617977,1505024.0,2994.1106414114874,5547.843137254902,282940.0,4803.975344717017,3734.787878787879,123248.0,3160.5362774480527
243,864691135384262362,309200,254.77906432,E,6P-IT,L6short-b,4034.07958984375,2485.345458984375,144.51668706536293,95.04993256393561,1692,204,6158.241134751773,5532.333333333333,10419744,1128596,5841.001194054512,6210.336453790652,14,16,10,12,6,7,8,9,2462.0,34468,1521.7551896224495,5539.0,88624,5990.757965399704,2540.0,15240,1808.6916081337176,7196.571428571428,50376.0,8419.873206665676,2403.5,19228.0,1261.3618632256168,4249.777777777777,38248.0,2205.4325742371207
244,864691135384292843,296661,292.95755264,E,4P,L4b,6151.384765625,2564.62060546875,291.8167386800051,258.44916498908475,2476,656,7202.032310177706,8632.262195121952,17832232,5662764,6744.969073215454,7476.980801557769,70,124,44,94,19,80,51,44,4795.428571428572,335680,3853.772283922148,8644.41935483871,1071908,7462.756384634271,5434.105263157895,103248,4652.134291118849,10734.7,858776.0,8259.698996331525,4557.490196078431,232432.0,3480.384649536228,4843.909090909091,213132.0,3243.9320123619186
245,864691135384404954,305109,200.59537408,E,5P-NP,L5NP,5241.38671875,3454.194091796875,563.1287986189127,525.9817832767067,1021,449,5372.427032321254,6470.503340757238,5485248,2905256,4680.802160279442,5262.177523618709,59,64,40,44,32,37,27,27,6152.271186440678,362984,4593.032297858331,5923.25,379088,3981.234160094078,6370.5,203856,4805.033584690122,5796.756756756757,214480.0,4702.695428388285,5893.62962962963,159128.0,4314.074847374778,6096.592592592592,164608.0,2685.650362771789
